Name,Description,Image Link,Price,Rating,Name of store or merchat
"XIAOMI REDMI 9C 4/64 GB , REDMI 9C 3/32 GB GARANSI RESMI XIAOMI - 3GB 32GB, Biru","Garansi Resmi Xiaomi Indonesia
IMEI Terdafar

3GB 32 GB ~ Ram 3 GB Internal 32 GB
4GB 64 GB ~Ram 4 GB Internal 64 GB


NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2020, June 30
Status Available. Released 2020, August 12
BODY Dimensions 164.9 x 77 x 9 mm (6.49 x 3.03 x 0.35 in)
Weight 196 g (6.91 oz)
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type IPS LCD capacitive touchscreen, 16M colors
Size 6.53 inches, 102.9 cm2 (~81.1% screen-to-body ratio)
Resolution 720 x 1600 pixels, 20:9 ratio (~269 ppi density)
400 nits typ. brightness (advertised)
PLATFORM OS Android 10, MIUI 12
Chipset MediaTek Helio G35 (12 nm)
CPU Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
GPU PowerVR GE8320
MEMORY Card slot microSDXC (dedicated slot)
Internal 32GB 2GB RAM, 64GB 3GB RAM
eMMC 5.1
MAIN CAMERA Triple 13 MP, f/2.2, 28mm (wide), PDAF
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features LED flash, HDR
Video 1080p@30fps
SELFIE CAMERA Single 5 MP, f/2.2, (wide), 1.12µm
Features HDR
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, BDS
Radio FM radio
USB microUSB 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (rear-mounted), accelerometer, proximity
BATTERY Type Li-Po 5000 mAh, non-removable",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/5/18/3da4c47c-02be-4448-923e-1b0a9b0011fb.jpg.webp?ect=4g,Rp1.455.000,5,STR-STORE
Oppo Reno 6 Ram 8GB+128GB Garansi Resmi Oppo 1 Tahun - Hitam,"Oppo Reno 6 Ram 8GB+128GB Garansi Resmi Oppo 1 Tahun

PENTING :
- Garansi Resmi Oppo
- Imei Terdaftar Di kemenprin
- Kondisi Barang REPACK
- Aktivasi berjalan 1-2 minggu

TELITI Pemilihan Variasi :
- Reno 6 4G
- Reno 7 4G+5G
- Reno 7Z 5G

Kelengkapan
- Handphone
- Headset
- Charger
- Softcase
- Kartu garansi Bagian user aja

Spec Detail
1. Layar Reno 6 membawa layar 6,4 inci yang terbuat dari panel Amoled. Layar dengan resolusi FHD+ ini memiliki refresh rate 90Hz. Sementara Reno 6 Pro dan Pro+ memiliki layar 6,55 inci, terbuat dari panel Amoled. Refresh rate-nya juga 90Hz. 2. Kamera Untuk foto, Reno 6 memiliki tiga kamera belakang. Kamera paling besar punya resolusi 64 MP, dibantu oleh kamera ultrawide 8 MP, dan kamera macro 2MP. Kamera depannya berkekuatan 44 MP. Reno 6 Pro mengandalkan kamera 64MP, yang disokong kamera ultrawide 8MP, dan sepasang kamera 2MP untuk fungsi macro serta depth. Sementara Reno 6 Pro+ mengandalkan kamera 50MP dari Sony, yang juga digunakan pada Oppo Find X3 Pro. Untuk fungsi ultrawide ada kamera 16MP, kamera 13MP untuk telephoto, dan kamera 2MP untuk macro. 3. Mesin Reno 6 dipacu prosesor Dimensity 1200, yang disokong memori internal 128GB sampai 256GB. Gawai ini punya pilihan RAM 8GB sampai 12GB. Mesin yang sama juga ditemukan pada Reno 6 Pro. Sementara Reno 6 Pro+ mengandalkan Snapdragon 870 dari Qualcomm. Prosesor ini didukung oleh RAM 8GB sampai 12GB, dengan memori internal 128GB sampai 256GB. Sebagai otaknya ada Android 11, yang dipoles dengan ColorOS 11.3 dari Oppo. 4. Baterai Baterai Reno 6 berkapasitas 4300 mAh, yang dibantu oleh teknologi pengisian daya 65W. Sementara Reno 6 Pro dan Pro+ mengandalkan baterai 4500 mAh, yang juga didukung teknologi pengisian cepat 65W.

Happy Shopping Guys
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/1/8/945a6ce2-337b-4832-bff6-66af8b2a2d46.jpg.webp?ect=4g,Rp4.127.000,5,36shop
Xiaomi Redmi 9A - 2/32GB - GARANSI RESMI PT. XIAOMI INDONESIA - Biru,"Redmi 9A memiliki layar IPS LCD 6,53 inci dengan resolusi HD+ didukung oleh prosesor MediaTek Helio G25 dengan 2GB/3GB RAM, penyimpanan internal 32GB, baterai 5.000 mAh


OS Android
OS ver Android 10, MIUI 12
SIM Nano SIM , Dual SIM , Dual Standby
CPU MediaTek Helio G25 (12 nm)
Octa-core Cortex-A53
Kecepatan CPU 2.0 GHz
Memori Internal 32GB
RAM 2GB , 3GB
Memori Eksternal microSDXC (dedicated slot)
Baterai Non-removable Li-Po 5.000 mAh
10W charging
Layar Ukuran Layar 6.53 inches
Resolusi Layar HD+ 720 x 1600 pixels
Network Tipe 2G , 3G , 4G (LTE)
2G GSM B2/3/5/8
3G WCDMA B1/2/4/5/8
4G (LTE) LTE-FDD B1/2/3/4/5/7/8/20/28

LTE-TDD B38/40/41(2535-2655MHz)
Speed HSPA 42.2/5.76 Mbps, LTE-A
Kamera Kamera Belakang 13MP
Kamera Depan 5MP
Lainnya Fitur Wi-Fi , Hotspot/Tethering , GPS , Bluetooth , Flash , Face Unlock , Fingerprint Scanner , 3.5mm Headphone Jack
Ukuran Dimensi 164.9 x 77.07 x 9.0 mm
Berat 198 g

Pre activated unit",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/20/333ea464-20d9-4088-acda-66134860e022.jpg.webp?ect=4g,Rp1.210.000,4.8,Smile Mobile Phone Shop
ITEL VISION 1 PRO 2/32 GB 100% ORIGINAL GARANSI RESMI - COSMIC SHINE,"iTel Merk Baru yang merupakan sub brand dari Infinix

100% ORIGINAL
100% BARANG BARU
untuk ketersediaan warna bisa chat dengan admin kami.


Terima kasih
Happy shoppping
STR - store

NETWORK
Technology GSM / HSPA / LTE

BODY
Dimensions ---
Weight ---
Build Plastic
SIM Dual SIM (Micro-SIM, dual stand-by)

DISPLAY
Display Type TFT LCD capacitive touchscreen, 16M colors
Size 6.5 inches, 93.9 cm2 (~82.7% screen-to-body ratio)
Resolution 720 x 1520 pixels, 19:9 ratio (~192 ppi density)
Touch Screen Yes, up to 3 fingers
Display Protection Scratch Resistant Glass

PLATFORM
Operating System Android 10 (Go Edition)
Chipset UniSoC Spreadtrum SC9832E
CPU Quad-core 1.4 GHz Cortex-53 (32nm)
GPU ARM Mali T820 MP2

MEMORY
RAM (Memory) 2 GB
Storage Capacity 32 GB
Card Slot Yes, up to 64 GB via microSD card
Phonebook Practically Unlimited
Call Record Practically Unlimited

MAIN CAMERA
Camera Type Triple Lenses
Camera Sensor(s) 8 MP + 0.3 MP + 0.3 MP main camera

SELFIE CAMERA
Camera Type Single Lens
Camera Sensor(s) 5-megapixel

SOUND
Loudspeaker Yes
Speaker Location Back
Audio Jack Type Yes, 3.5mm audio jack
Sound Enhancements None

CONNECTIVITY
USB Micro USB 2.0
Bluetooth Bluetooth 4.0
Wi-fi Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot
GPS Yes
FM Radio Yes

BATTERY
Battery Capacity Non-removable Li-Ion 4000 mAh battery
Fast Charging No
Wireless Charging No

OTHER FEATURES
Sensors Fingerprint (rear-mounted), accelerometer, proximity",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/11/428bd342-5a64-4599-8248-ab363aaa7bbc.jpg.webp?ect=4g,Rp1.035.000,5,STR-STORE
Realme C11 2021 2/32 GB Garansi Resmi - Abu-abu,"Ready Stock April 2022
Kartu Perdana :
https://www.tokopedia.com/gudang-hp/kartu-perdana-smartfren-bonus-spesial-bonus-kuota-360gb-selama-2-tahun

Kardus Dan Bubble Warp :
https://www.tokopedia.com/gudang-hp/kardus-bubble-extra-packing

Anti Crack :
https://www.tokopedia.com/gudang-hp/anti-crack-realme-c11-2021

Barang akan kita open box sebelum kirim , untuk ambil kartu garansi.

Fungsi kami wajib setor kartu garansi untuk pihak REALME supaya bila terjadi sesuatu dengan HP maka bisa langsung claim di semua SERVISE CENTER REALME INDONESIA


Size 6.52 inches, 102.6 cm2 (~81.3% screen-to-body ratio)
PLATFORM OS Android 11, Realme Go UI
Chipset Unisoc SC9863A (28nm)
CPU Octa-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55)
GPU IMG8322
Internal 32GB 2GB RAM
eMMC 5.1
MAIN CAMERA Single 8 MP, f/2.0, (wide), AF
SELFIE CAMERA Single 5 MP, f/2.2, (wide)
BATTERY Type Li-Po 5000 mAh, non-removable",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/13/e6e792b2-8f89-4ce3-ac6b-3bfbf597b5d9.jpg.webp?ect=4g,Rp1.217.000,5,Gudang-HP
Samsung Galaxy Note 20 - 8/256Gb - Garansi resmi - Mystic Bronze,"
https://tokopedia.com/ucell-cempaka/tempered-glass-smartphone-all-type-xiaomi-asus-samsung-nokia-dan-lain

https://tokopedia.com/ucell-cempaka/headset-handsfree-model-iphone-kualitas-bagus-suara-mantep

https://tokopedia.com/ucell-cempaka/kartu-perdana-simpati-4g-eceran

https://tokopedia.com/ucell-cempaka/kartu-perdana-smartfren-gsm

https://tokopedia.com/ucell-cempaka/kartu-perdana-im3

Detail
- Network: 2G GSM, 3G WCDMA, 4G LTE FDD, 4G LTE TDD
- Total SIM Slot: Dual SIM
- Chipset: Octa-Core 2.73GHz, 2.6GHz, 2GHz
- Memory: 8GB RAM 256GB ROM
- Type Display: Super AMOLED Plus FHD+ (2400x1080)
- Display Size: 6.7""
- Input Type: Touchscreen
- Cellular Data: Enhanced 2X2 MIMO, 6CA, LAA, LTE Cat.18
- Messages: SMS (threaded view), MMS, Email, Push Mail, IM
- Bluetooth: Bluetooth v5.0
- Wireless LAN: 802.11 a/b/g/n/ac/ax 2.4G+5GHz, HE80 MIMO, 1024-QAM
- Rear Camera: 12MP (f2.2) + 12MP (f1.8) + 64MP (f2.0)
- Front Camera: 10MP (f2.2)
- Video Recorder: 8K (7680 x 4320) | @24fps
- Audio Support: MP3,M4A,3GA,AAC,OGG,OGA,WAV,WMA,AMR,AWB,FLAC,MID,MIDI,XMF,MXMF,IMY,RTTTL,RTX,OTA,DFF,DSF,APE
- Video Support: MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM
- Battery: 4,300 mAh
- Operating System: Android OS, 10
- USB: Type-C
- Dimension: 161.6 x 75.2 x 8.3 mm
- Weight: 192g
",https://images.tokopedia.net/img/cache/500-square/product-1/2020/8/8/1081854342/1081854342_a7a4432d-7198-4004-a314-3f3d45142e09_1193_1193.jpg.webp?ect=4g,Rp9.060.000,5,ucell cempaka
"Samsung Galaxy A12 6/128GB 4/128GB Garasni SEIN 4 GB 6 GB 128 GB - 6/128 Blue, Non Bundle","Untuk Produk Xiaomi, Vivo, Realme, Oppo kami repack semua yaa, hanya untuk aktivasi, selebihnya dijamin tidak ada yang ditukar/ganti

Tersedia juga aksesoris kompatible dengan produk ini:
Anti Gores: https://www.tokopedia.com/distriponsel/anti-gores-jelly-tempered-glass-hydrogel-xiaomi-samsung-vivo-oppo-real
TWS: https://www.tokopedia.com/distriponsel/realme-buds-air-pro-garansi-resmi-realme-original-realme-tws
Powerbank: https://www.tokopedia.com/distriponsel/realme-powerbank-power-bank-2i-10000mah-quick-charge-dual-output

Packing yang lebih aman (Opsional, untuk standar packing kami sudah memakai bubble wrap) :
Ekstra Bubble: https://www.tokopedia.com/distriponsel/ekstra-bubble-wrap-untuk-packing
Packing Kayu: https://www.tokopedia.com/distriponsel/packing-kayu-untuk-handphone

Mengenai varian:
Non Bundle = Tidak dapat bonus yang seperti digambar
Bundle Headset = Dapat bonus headset Pioneer
Bundle Powerbank = Dapat bonus Realme Powerbank 2i
Bundle Hydrogel = Dapat bonus Anti Gores Hydrogel
Bundle Lengkap = Dapat semua bonus yang disebutkan diatas

Tersedia warna:
Hitam, Biru, Putih
Pilihan warna tulis dicatatan saat melakukan checkout!

Tersedia kapasitas:
ram 4GB internal 128GB
ram 6GB internal 128GB

PLATFORM OS Android 10
Chipset Mediatek MT6765 Helio P35 (12nm)
CPU Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
GPU PowerVR GE8320
MEMORY Card slot microSDXC (dedicated slot)
Internal 32GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM
eMMC 5.1
MAIN CAMERA Quad 48 MP, f/2.0, 26mm (wide), AF
5 MP, f/2.2, 123˚ (ultrawide)
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features LED flash, panorama, HDR
Video 1080p@30fps
SELFIE CAMERA Single 8 MP, f/2.2
Video 1080p@30fp

NOTE SEBELUM MEMBELI:
- Barang yang dijual adalah BNIB ( Brand New In Box ) kita tidak jual barang bekas ataupun refurbish",https://images.tokopedia.net/img/cache/500-square/hDjmkQ/2021/12/9/247c3f4d-021d-4010-b419-1d2a7cff2a22.jpg.webp?ect=4g,Rp2.418.000,4.8,Distributor Ponsel
"Xiaomi Redmi 9A 2/32 ~ 3/32 GB Garansi Resmi , IMEI Terdaftar - [2/32] Blue","Garansi Resmi Xiaomi Indonesia
IMEI terdaftar

2GB 32GB ~ Ram 2 GB Internal 32 GB
3GB 32 GB ~ Ram 3 GB Internal 32 GB

NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2020, June 30
Status Available. Released 2020, July 07
BODY Dimensions 164.9 x 77 x 9 mm (6.49 x 3.03 x 0.35 in)
Weight 196 g (6.91 oz)
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type IPS LCD capacitive touchscreen, 16M colors
Size 6.53 inches, 102.9 cm2 (~81.1% screen-to-body ratio)
Resolution 720 x 1600 pixels, 20:9 ratio (~269 ppi density)
400 nits typ. brightness (advertised)
PLATFORM OS Android 10, MIUI 12
Chipset MediaTek Helio G25 (12 nm)
CPU Octa-core 2.0 GHz Cortex-A53
GPU PowerVR GE8320
MEMORY Card slot microSDXC (dedicated slot)
Internal 32GB 2GB RAM
eMMC 5.1
MAIN CAMERA Single 13 MP, f/2.2, 28mm (wide), PDAF
Features LED flash, HDR
Video 1080p@30/60fps
SELFIE CAMERA Single 5 MP, f/2.2, (wide), 1.12µm
Features HDR
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, BDS
Radio FM radio
USB microUSB 2.0, USB On-The-Go
FEATURES Sensors Accelerometer, proximity
BATTERY Li-Po 5000 mAh, non-removable
Charging Charging 10W
",https://images.tokopedia.net/img/cache/500-square/product-1/2020/8/18/16633024/16633024_ac7359fa-8e71-4c62-9cbb-ee9b2ad3ed5e_625_625.webp?ect=4g,Rp1.239.000,5,duniagadgetku
Samsung Galaxy A32 8/128 RAM 8GB 128GB Garansi Resmi Samsung Indonesia - Hitam,"Garansi Resmi Samsung Indonesia

kelengkapan :
- Handphone
- Charger
- sim injector

NOTE : SAMSUNG PASTI BUKA SEGEL DAN REPACK UNTUK PENGAKTIFAN GARANSI, MEMBELI BERARTI SETUJU

Resmi IMEI sudah terdaftar
Check imei : https://www.kemenperin.go.id/imei/

Agar mengurangi Resiko Kerusakan saat pengiriman Paket, disarankan untuk order ini juga ya gan
- Extra Bubble wrap
https://www.tokopedia.com/votevip/tambahan-bubble-wrap-untuk-packing-agar-lebih-aman

- Extra Box
https://www.tokopedia.com/votevip/tambahan-box-untuk-packing-agar-lebih-aman

Samsung A32 Ram 8/128 GB - Garansi Resmi

Garansi Resmi SEIN 1 Tahun


NETWORK Technology
GSM / HSPA / LTE
BODY
Dimensions : 158.9 x 73.6 x 8.4 mm (6.26 x 2.90 x 0.33 in)
SIM : Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)

DISPLAY
Type : Super AMOLED, 90Hz, 800 nits (peak)
Size : 6.4 inches, 98.9 cm2 (~84.6% screen-to-body ratio)
Resolution : 1080 x 2400 pixels, 20:9 ratio (~411 ppi density)

PLATFORM
OS : Android 11, One UI 3.0
Chipset : Mediatek Helio G80 (12 nm)
CPU : Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU : Mali-G52 MC2

MEMORY
Card slot :microSDXC (dedicated slot)
Internal : ROM 128GB , 8GB RAM

MAIN CAMERA

Quad :

64 MP, f/1.8, 26mm (wide), PDAF
8 MP, f/2.2, 123, (ultrawide), 1/4.0"", 1.12m
5 MP, f/2.4, (macro)
5 MP, f/2.4, (depth)

Features : LED flash, HDR, panorama

Video : 4K@30fps, 1080p@30/120fps

SELFIE CAMERA
Single : 20 MP, f/2.2, (wide)

SOUND

Loudspeaker : Yes
3.5mm jack : Yes
COMMS
WLAN : Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth : 5.0, A2DP, LE
GPS : Yes, with A-GPS, GLONASS, BDS, GALILEO
NFC : Yes
Radio : Unspecified
USB : USB Type-C 2.0, USB On-The-Go

FEATURES

Sensors :
Fingerprint (rear-mounted), accelerometer, proximity, compass
BATTERY

Type : Li-Ion 5000 mAh, non-removable

Charging :

- Fast charging 15W

Audio dan Video
Stereo Support
No

Video Playing Format
MP4, M4V, 3GP, 3G2, AVI, FLV, MKV, WEBM

Video Playing Resol",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/19/8fbff5c1-46f0-4180-a571-5db8cf3104da.jpg.webp?ect=4g,Rp3.348.000,5,Vote VIP
Samsung Galaxy A22 5G 6/128 GB Garasni Resmi SEIN - Abu-abu,"Ready Stock April 2022

Kartu Perdana :
https://www.tokopedia.com/gudang-hp/kartu-perdana-smartfren-bonus-spesial-bonus-kuota-360gb-selama-2-tahun

Build Glass front, plastic frame, plastic back
DISPLAY Type TFT, 90Hz
Size 6.6 inches, 105.2 cm2 (~82.3% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~399 ppi density)
PLATFORM OS Android 11, One UI Core 3.1
Chipset MediaTek MT6833 Dimensity 700 5G (7 nm)
CPU Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G57 MC2

Internal 128GB 6GB RAM
MAIN CAMERA Triple 48 MP, f/1.8, (wide), PDAF
5 MP, f/2.2, 115˚ (ultrawide), 1/5.0"", 1.12µm
2 MP, f/2.4, (depth)
SELFIE CAMERA Single 8 MP, f/2.0, (wide)
BATTERY Type Li-Po 5000 mAh, non-removable",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/26/aaff62e7-e733-48b0-b04a-4bf22d3734c3.jpg.webp?ect=4g,Rp2.839.000,5,Gudang-HP
Nokia 5.4 6/64 Ram 6GB Internal 64GB Garansi Resmi - Biru,"Kondisi: Baru Berat: 400 Gram Kategori: Android OS Etalase: Nokia Network Technology GSM / HSPA / LTE Launch Announced 2020, December 15 Status Available. Released 2020, December 25 Body Dimensions 161 x 76 x 8.7 mm (6.34 x 2.99 x 0.34 in) Weight 181 g (6.38 oz) SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by) Display Type IPS LCD, 400 nits (typ) Size 6.39 inches, 100.2 cm2 (~81.9% screen-to-body ratio) Resolution 720 x 1560 pixels, 19.5:9 ratio (~269 ppi density) Platform OS Android 10 Chipset Qualcomm SM6115 Snapdragon 662 (11 nm) CPU Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver) GPU Adreno 610 Memory Card slot microSDXC (dedicated slot) Internal 64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM Main Camera Quad 48 MP, f/1.8, (wide), PDAF 5 MP, 13mm (ultrawide) 2 MP, (macro) 2 MP, (depth) Features LED flash, HDR, panorama Video 4K@30fps, 1080p@30fps Selfie camera Single 16 MP, f/2.0, (wide) Video 1080p@30fps Sound Loudspeaker Yes 3.5mm jack Yes Comms WLAN Wi-Fi 802.11 b/g/n, hotspot Bluetooth 4.2, A2DP, aptX Adaptive GPS Yes, with A-GPS, GLONASS, GALILEO, BDS NFC Yes (market/region dependent) Radio FM radio USB USB Type-C 2.0, USB On-The-Go Features Sensors Fingerprint (rear-mounted), accelerometer, gyro, proximity Battery Type Li-Po 4000 mAh, non-removable Charging Charging 10W",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/21/da534488-ef85-462c-b9b6-3690ec40c509.jpg.webp?ect=4g,Rp2.395.000,4.9,dk-cell
Xiaomi Redmi 9A 2/32 GB Garansi Resmi - Abu-abu,"Ready Stock April 2022

Kartu Perdana :
https://www.tokopedia.com/gudang-hp/kartu-perdana-smartfren-bonus-spesial-bonus-kuota-360gb-selama-2-tahun

Kardus & Bubble Warp :
https://www.tokopedia.com/gudang-hp/kardus-bubble-extra-packing

Anti Crack :
https://www.tokopedia.com/gudang-hp/anti-crack-redmi-9a

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.53 inches, 102.9 cm2 (~81.1% screen-to-body ratio)
PLATFORM OS Android 10, MIUI 12
Chipset MediaTek Helio G25 (12 nm)
CPU Octa-core 2.0 GHz Cortex-A53
GPU PowerVR GE8320
Internal 32GB 2GB RAM
MAIN CAMERA Single 13 MP, f/2.2, 28mm (wide), PDAF
SELFIE CAMERA Single 5 MP, f/2.2, (wide), 1.12µm
BATTERY Li-Po 5000 mAh, non-removable

Cek Produk Lainnya :

►Ubah TV Anda menjadi Smart TV, sambungkan Smartphone ke layar TV dan hiburan melengkapi rumah Anda.Pilih produk dari Taiwan PX MHA-130 : https://www.tokopedia.com/gudang-hp/kabel-hdmi-ke-type-c-usb-micro-lightning-converter-3in1-2m-px-mha-130
",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/22/49653ee3-0363-4523-adff-ff3407383173.jpg.webp?ect=4g,Rp1.212.000,5,Gudang-HP
"XIAOMI REDMI NOTE 10 5G 8/128 GB , NOTE 10 5G 4/128 GB GARANSI RESMI - Abu-abu, 4GB 128GB","Spesifikasi Redmi Note 10 5G

STR STORE
100% original
100% garansi resmi
100% new

Layar IPS LCD 6,5 inci,
resolusi Full HD Plus (1.080 x 2.400 piksel),
efresh rate 90Hz, touch sampling rate 180 Hz,
tingkat kecerahan 400 nits, Corning Gorilla Glass 3
Dimensi fisik dan bobot 161.8 x 75.3 x 8.9 mm 190 gram

System-on-Chip
MediaTek Dimensity 700 5G (7 nm)

CPU: Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)GPU: Mali-G57 MC2 Memori
RAM: 4 GB & 8 GB
Penyimpanan media: 128 GB

Kamera belakang
Kamera utama 48 MP (f/1.8)
Kamera makro 2 MP (f/2.4)
Kamera depth sensor 2 MP (f/2.4)

Kamera depan
Kmera selfie 8 MP (f/2.0 NFC Ada

Baterai
5.000 mAh, fast charging 18 watt

SIM dan konektor
dual-SIM 5G, USB Type-C 2.0
Biometrik fingerprint side-mounted

Fitur pendukung
colokan audio jack 3,5 mm, WiFi 802.11 a/b/g/n/ac, Bluetooth 5.1

Warna Graphite Gray, Nighttime Blue, dan Aurora Green dengan finishing matte.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/30/f11321a0-acb0-459b-bcfe-72d836d65167.png.webp?ect=4g,Rp2.475.000,5,STR-STORE
OPPO A54 6/128 GB Garansi Resmi - Hitam,"Ready Stock May 2022

UNTUK VARIAN OPPO CARE ITU HANYA KARTU OPPO CARE SAJA TANPA HP

Barang akan kita open box sebelum kirim , untuk ambil kartu garansi.

Fungsi kami wajib setor kartu garansi untuk pihak OPPO supaya bila terjadi sesuatu dengan HP maka bisa langsung claim di semua SERVISE CENTER OPPO INDONESIA


SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.51 inches,
PLATFORM OS Android 10, ColorOS 7.2
Chipset Mediatek MT6765 Helio P35 (12nm)
CPU Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
GPU PowerVR GE8320
Internal 128GB 6 RAM
MAIN CAMERA Triple 13 MP, 2 MP, 2 MP,
SELFIE CAMERA Single 16 MP,
BATTERY Type Li-Po 5000 mAh, non-removable


",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/1/6692f57a-aff3-4f21-8370-db45e3d7f967.jpg.webp?ect=4g,Rp2.734.000,5,Gudang-HP
HP GUNUNG MAXTRON BOMBA P12 BATERAI BESAR,"MAXTRON P12i BOMBA
GARANSI RESMI 1 TAHUN

Spesifikasi :
- LAYAR : 2,4""
- DUAL SIM GSM ON
- BIG SPEAKER
- BLUETOOTH SPEAKER
- POWERBANK
- BATT 12800mAh

FITUR :
Camera, FM Radio, Bluetooth, Double Torch, MP3/MP4, Slot Micro SD

IN BOX : HP, Batt, Adaptor Charger, Kabel USB, Antenna, Obeng, Buku Petunjuk, Kartu Garansi.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/4/12/f1ee3a53-c153-4884-8610-ad2c4a36e9be.jpg.webp?ect=4g,Rp285.000,5,angel 19
Samsung Galaxy Buds Pro - Grs resmi Sein - Phantom Black,"Samsung Galaxy Buds Pro
Garansi resmi Sein 1thn
Ready Phantom Black, Phantom Violet, Phantom Silver

• INTELLIGENT ANC
• IMMERSIVE SOUND
• 360 AUDIO
• AUTO SWITCH
• WATER RESISTANT IPX7.
• 3 Mic (2 outer + 1 inner)

Control Active Noise Canceling level for immersive sound experience
Bring studio sound to you from powerful 2-way speakers with sound by AKG
Immerse yourself with cinematic sound surrounding you with 360 Audio*
Enjoy clear calling with high functional 3-mic system
Battery Life :
5.5h (ANC & Bixby voice wake-up ON)
6h (ANC or Bixby voice wake-up ON)
8h (ANC & Bixby voice wake-up OFF)
Accelerometer, Gyro, Proximity, Hall, Touch, Grip, VPU(Voice Pickup Unit)",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/1/29/840aaf41-69c6-4423-978e-7caf032ce558.jpg.webp?ect=4g,Rp1.799.000,5,Pluto sellular
